,Random Forest
1714,5679.8758333333335
1715,8372.283416666665
1716,6704.687190476191
1717,5894.600666666666
1718,6736.18423809524
1719,9697.749333333333
1720,7977.662416666668
1721,5188.336416666667
1722,6521.489833333333
1723,15963.52
1724,6717.190500000001
1725,8855.7175
1726,6793.358833333333
1727,6762.693817460318
1728,7403.629500000001
1729,9441.205333333333
1730,5781.351500000001
1731,7761.332972222222
1732,7199.900666666666
1733,8109.050833333334
1734,6406.651666666668
1735,5023.511666666665
1736,9363.148333333333
1737,8058.3385
1738,4775.295999999999
1739,9519.435000000001
1740,7743.272333333334
1741,7671.313666666668
1742,5645.389428571429
1743,10441.208666666667
1744,6704.687190476191
1745,9519.435000000001
1746,6347.961893939395
1747,6974.175
1748,7294.224738095238
1749,9055.109333333334
1750,6681.546666666667
1751,9753.319166666666
1752,6464.2015
1753,7953.360904761906
1754,6007.596499999999
1755,6484.311666666667
1756,6439.163
1757,6614.775
1758,7560.661523809524
1759,12114.2175
1760,9849.914904761905
1761,8893.813595238094
1762,7602.048023809524
1763,8856.563214285714
1764,7671.313666666668
1765,10245.998452380953
1766,8233.507666666666
1767,10691.268714285716
1768,7615.6685
1769,7124.470499999999
1770,7213.4480952380945
1771,14460.664166666667
1772,9356.276
1773,8037.1089999999995
1774,9496.900333333331
1775,7046.49480952381
1776,5820.904333333334
1777,7321.354777777779
1778,5942.862261904762
1779,8855.7175
1780,5876.365595238095
1781,6939.712555555555
1782,12225.405666666666
1783,9182.637785714287
1784,7199.900666666666
1785,9042.088833333333
1786,6339.323166666666
1787,10657.910333333331
1788,7860.593333333332
1789,4673.6425
1790,9095.411857142857
1791,8481.795333333332
1792,5752.975166666666
1793,9525.964444444442
1794,8214.54707142857
1795,8263.509333333333
1796,5550.601166666668
1797,6399.969166666668
1798,3975.393333333333
1799,7637.902999999999
1800,10360.733666666665
1801,6253.66130952381
1802,6999.475
1803,8688.022230158731
1804,8931.631333333333
1805,10616.3195
1806,11784.681999999999
1807,6996.281333333334
1808,6368.582428571428
1809,8316.848499999998
1810,8028.641833333332
1811,7199.900666666666
1812,6033.490000000002
1813,5422.811102813853
1814,6665.945416666667
1815,9177.440214285716
1816,7193.5244999999995
1817,11898.315
1818,9711.8825
1819,9943.535916666666
1820,18306.58
1821,6778.0768333333335
1822,9981.27
1823,6284.495142857142
1824,5890.669666666666
1825,7230.865333333331
1826,6409.741333333334
1827,6347.961893939395
1828,5985.974166666666
1829,8398.960666666666
1830,8800.196666666667
1831,6513.801583333335
1832,4755.4
1833,9484.243988095237
1834,7417.955380952381
1835,8316.848499999998
1836,18471.9
1837,6521.489833333333
1838,10881.026000000002
1839,13656.713333333333
1840,10881.6525
1841,9403.938238095237
1842,6497.424999999999
1843,5744.753999999999
1844,10337.565
1845,6034.812166666667
1846,7286.097785714285
1847,5059.23
1848,5063.219
1849,15338.040000000003
1850,8016.596420634921
1851,9055.109333333334
1852,10465.619857142856
1853,7385.030023809523
1854,8512.473
1855,7620.624714285714
1856,6665.945416666667
1857,14319.150000000001
1858,8109.050833333334
1859,8233.507666666666
1860,8735.108595238096
1861,11091.375
1862,10796.821666666665
1863,7756.768857142855
1864,7756.768857142855
1865,8522.870559523808
1866,10637.800476190476
1867,7560.898
1868,6399.969166666668
1869,6772.188166666664
1870,7086.2025
1871,11416.241833333333
1872,8151.146333333334
1873,6805.7569523809525
1874,5266.308833333333
1875,9296.723333333333
1876,7953.360904761906
1877,7201.373880952379
1878,6103.942333333335
1879,5104.253000000001
1880,9012.754916666667
1881,9037.273095238095
1882,9095.411857142857
1883,13830.196666666667
1884,9230.886
1885,10245.440583333333
1886,8849.1635
1887,7321.354777777779
1888,17522.28
1889,7321.354777777779
1890,6457.980166666666
1891,8855.912499999999
1892,6034.812166666667
1893,7774.583333333332
1894,5890.669666666666
1895,10074.835476190476
1896,10245.440583333333
1897,5859.87
1898,7361.777432539682
1899,3110.9
1900,6194.691666666667
1901,8441.947595238096
1902,5362.58819047619
1903,6464.2015
1904,6960.015547619048
1905,6274.296333333333
1906,7609.698333333334
1907,8217.502333333332
1908,8527.026666666667
1909,6614.775
1910,6602.420416666666
1911,8855.7175
1912,6947.195
1913,6923.290833333333
1914,6996.281333333334
1915,11855.986666666666
1916,8468.136345238094
1917,9943.535916666666
1918,8500.499
1919,5981.894833333332
1920,3525.0125
1921,6406.651666666668
1922,6347.961893939395
1923,18052.236666666668
1924,15878.36
1925,6370.886666666666
1926,9525.964444444442
1927,6253.66130952381
1928,5959.742619047618
1929,7726.079714285715
1930,7953.360904761906
1931,6040.012
1932,6054.791261904761
1933,5025.850166666667
1934,8735.108595238096
1935,6736.18423809524
1936,10096.963333333333
1937,8207.71657142857
1938,5104.253000000001
1939,6814.649650793651
1940,18254.565
1941,6675.690785714287
1942,9396.106666666667
1943,8963.811666666668
1944,7403.629500000001
1945,4023.84
1946,8305.668757936508
1947,9363.148333333333
1948,11067.920833333332
1949,7536.369166666667
1950,6007.596499999999
1951,7235.164797619047
1952,9077.614821428571
1953,9451.495333333332
1954,6136.357249999997
1955,5645.389428571429
1956,8305.668757936508
1957,9318.17
1958,11374.133333333335
1959,8527.026666666667
1960,6057.625000000001
1961,6579.7462380952375
1962,8263.509333333333
1963,8341.373333333333
1964,8064.276666666668
1965,5603.037249999999
1966,9659.608666666667
1967,10890.836666666668
1968,4691.709999999999
1969,3697.83
1970,6063.681666666666
1971,7317.6084880952385
1972,6586.134416666667
1973,5174.931928571429
1974,11589.658666666666
1975,5209.895833333334
1976,8016.596420634921
1977,9981.187523809524
1978,7633.485083333334
1979,6999.482571428571
1980,5287.040833333333
1981,9223.9375
1982,7521.8730000000005
1983,5757.77
1984,5073.0375
1985,5749.937238095238
1986,7244.837202380952
1987,6681.546666666667
1988,10574.131666666668
1989,10719.08719047619
1990,7820.411666666668
1991,6470.691999999999
1992,4187.579999999999
1993,12898.545
1994,9109.129619047619
1995,7820.411666666668
1996,16946.38
1997,6096.046126984127
1998,8570.444214285713
1999,10657.910333333331
2000,6040.012
2001,10168.808690476191
2002,10273.075166666666
2003,8845.426166666666
2004,10076.562666666667
2005,5836.781333333334
2006,5605.599642857143
2007,6096.046126984127
2008,6228.375666666667
2009,8109.050833333334
2010,9113.23775
2011,10881.026000000002
2012,9968.651666666667
2013,10970.226642857142
2014,6023.046428571429
2015,7798.105666666666
2016,8814.611666666668
2017,7073.4101666666675
2018,5188.336416666667
2019,7640.544666666667
2020,7633.485083333334
2021,5961.610500000001
2022,8268.473476190477
2023,6457.5775
2024,10452.49
2025,7836.987206349205
2026,11589.658666666666
2027,3179.3004761904767
2028,10219.761999999999
2029,9492.083333333334
2030,9788.8425
2031,6847.67
2032,7039.8975
2033,9888.423333333332
2034,8679.101392857143
2035,8468.136345238094
2036,6347.961893939395
2037,10654.77
2038,8797.9625
2039,9755.403333333334
2040,6284.495142857142
2041,10441.208666666667
2042,14478.068000000001
2043,6736.18423809524
2044,6103.942333333335
2045,7756.768857142855
2046,6318.46080952381
2047,5172.74
2048,10223.693
2049,10039.166142857142
2050,10805.08375
2051,4929.9815
2052,7230.865333333331
2053,9512.949380952381
2054,5708.109976190478
2055,5865.937476190476
2056,6009.374333333333
2057,10200.836333333335
2058,5759.915666666667
2059,13590.61
2060,7259.530166666668
2061,7615.6685
2062,11274.824666666667
2063,8235.389595238095
2064,6656.853952380953
2065,8718.944333333333
2066,8688.022230158731
2067,10077.038
2068,6464.2015
2069,7251.46638095238
2070,10157.832880952381
2071,7403.093357142854
2072,6457.5775
2073,6035.8966666666665
2074,6497.424999999999
2075,7259.530166666668
2076,5136.1
2077,4208.6175
2078,10959.74
2079,8397.5665
2080,8305.325
2081,5752.975166666666
2082,7454.141904761906
2083,8855.7175
2084,7859.659333333333
2085,7201.373880952379
2086,7621.036999999999
2087,7039.8975
2088,6319.656690476189
2089,17487.06
2090,7996.275
2091,8212.77
2092,12018.73
2093,8688.022230158731
2094,8211.351
2095,12660.0475
2096,5985.974166666666
2097,10233.806333333334
2098,4465.89
2099,5895.296166666667
2100,6785.339999999999
2101,10796.821666666665
2102,8309.366666666665
2103,9755.403333333334
2104,8644.110999999999
2105,8800.196666666667
2106,7213.4480952380945
2107,5976.782261904762
2108,8770.841666666667
2109,7941.368666666667
2110,10135.287857142857
2111,6840.310666666666
2112,5976.782261904762
2113,9195.406666666668
2114,9109.129619047619
2115,8434.061119047617
2116,9611.292
2117,8855.7175
2118,7756.768857142855
2119,9556.308380952381
2120,6151.138833333333
2121,10669.636666666667
2122,16766.52
2123,11028.371500000001
2124,7640.544666666667
2125,8598.822916666666
2126,8494.038784632034
2127,8893.813595238094
2128,16937.13
2129,7351.740999999998
2130,8372.283416666665
2131,10344.483333333335
2132,8688.022230158731
2133,10046.643333333333
2134,11485.088333333335
2135,5710.117059523809
2136,8187.31
2137,5542.711833333334
2138,8840.991095238096
2139,9820.5285
2140,8037.1089999999995
2141,8963.784
2142,10719.08719047619
2143,9832.999
2144,8963.811666666668
2145,5733.946178571428
2146,6704.687190476191
2147,5427.506666666667
2148,5025.080833333333
2149,9956.974047619047
2150,6643.1759999999995
2151,6878.095
2152,9721.961666666666
2153,9177.440214285716
2154,7633.485083333334
2155,7756.768857142855
2156,7193.5244999999995
2157,12898.545
2158,7124.470499999999
2159,8984.976999999999
2160,7560.898
2161,9241.548833333332
2162,7086.2025
2163,7284.452666666667
2164,8800.196666666667
2165,6054.791261904761
2166,6586.134416666667
2167,8644.110999999999
2168,8758.571499999998
2169,6665.945416666667
2170,10325.207083333335
2171,7266.156238095237
2172,8207.71657142857
2173,8591.341738095238
2174,9223.9375
2175,5601.474
2176,7321.354777777779
2177,5961.610500000001
2178,6550.917666666667
2179,12130.068333333335
2180,10804.75
2181,9422.451666666666
2182,7251.378833333333
2183,7361.777432539682
2184,11532.446547619049
2185,7705.460166666668
2186,7482.088265873014
2187,4265.1575
2188,6513.801583333335
2189,10236.716666666667
2190,9943.535916666666
2191,7501.0053333333335
2192,5622.548333333334
2193,6656.853952380953
2194,17313.99
2195,7393.924154761905
2196,6697.835392857142
2197,8765.780666666667
2198,6198.7995238095245
2199,10077.038
2200,6298.9333333333325
2201,10750.764333333333
2202,8688.022230158731
2203,7230.865333333331
2204,6075.575
2205,13861.4725
2206,8278.92
2207,14972.24
2208,13844.0975
2209,5958.967428571428
2210,7429.727128066381
2211,8317.853000000001
2212,6926.1878809523805
2213,6096.046126984127
2214,14432.330000000002
2215,5451.666666666668
2216,7213.4480952380945
2217,9196.172285714285
2218,10200.836333333335
2219,5781.351500000001
2220,7393.924154761905
2221,9943.535916666666
2222,5759.915666666667
2223,10092.068357142858
2224,9981.187523809524
2225,7637.902999999999
2226,6586.134416666667
2227,5091.986666666667
2228,10558.938
2229,8305.668757936508
2230,12687.39583333333
2231,10467.106666666667
2232,8500.499
2233,5853.985166666666
2234,10200.836333333335
2235,5104.253000000001
2236,5771.250023809524
2237,5041.42238095238
2238,9016.390833333333
2239,7327.848333333332
2240,7589.659333333332
2241,5894.600666666666
2242,7207.971666666666
2243,9353.64780952381
2244,4309.3805
2245,9016.390833333333
2246,9097.895666666667
2247,9519.435000000001
2248,11581.758333333333
2249,8849.1635
2250,9165.536166666669
2251,7445.399119047618
2252,9659.608666666667
2253,7867.330499999998
2254,8735.108595238096
2255,10750.764333333333
2256,4743.592583333333
2257,6664.136000000001
2258,12610.9975
2259,5733.946178571428
2260,9759.9
2261,8899.169999999998
2262,12774.165
2263,9366.711190476191
2264,11653.591999999999
2265,6457.5775
2266,7826.15
2267,6712.449166666665
2268,18534.8
2269,8844.33
2270,6805.7569523809525
2271,8207.71657142857
2272,9163.654499999999
2273,7846.074999999999
2274,7724.736666666667
2275,9399.376285714288
2276,5625.670833333334
2277,9134.472666666667
2278,12516.035
2279,9223.9375
2280,7774.777968253967
2281,9017.910857142857
2282,6291.201666666668
2283,10027.671666666665
2284,10970.226642857142
2285,10657.910333333331
2286,9182.637785714287
2287,6753.941777777779
2288,10705.697000000002
2289,8688.022230158731
2290,10807.528333333332
2291,8100.4056666666675
2292,12590.18
2293,10497.774166666668
2294,6023.173595238095
2295,7244.837202380952
2296,10348.821
2297,6007.596499999999
2298,7602.048023809524
2299,11422.73
2300,9888.423333333332
2301,8310.944404761905
2302,5074.573833333334
2303,8430.726166666667
2304,10200.836333333335
2305,8688.022230158731
2306,7201.373880952379
2307,3820.903333333333
2308,7454.141904761906
2309,4483.515166666667
2310,8316.848499999998
2311,6020.948761904761
2312,7429.727128066381
2313,7262.37806060606
2314,14060.6775
2315,5610.621666666666
2316,6762.693817460318
2317,7953.360904761906
2318,7774.583333333332
2319,11464.546666666665
2320,8669.976083333335
2321,7251.46638095238
2322,7924.178333333332
2323,4768.730833333333
2324,5025.850166666667
2325,8028.641833333332
2326,4499.071666666667
2327,7213.4480952380945
2328,5771.250023809524
2329,7199.900666666666
2330,7351.740999999998
2331,7039.8975
2332,6136.357249999997
2333,0.0
2334,7366.94138095238
2335,7427.6275
2336,8211.351
2337,7351.740999999998
2338,9484.243988095237
2339,6060.216833333334
2340,7317.6084880952385
2341,7501.0053333333335
2342,7039.8975
2343,9197.207666666665
2344,7774.777968253967
2345,5597.1033333333335
2346,12725.315
2347,7604.763000000001
2348,8570.444214285713
2349,5924.382333333333
2350,6724.590357142857
2351,6656.853952380953
2352,6264.806
2353,6793.358833333333
2354,7309.263880952381
2355,8109.050833333334
2356,7589.659333333332
2357,10821.788666666667
2358,4763.435238095239
2359,8953.076333333333
2360,8324.779619047617
2361,9888.423333333332
2362,14123.9125
2363,8217.502333333332
2364,10441.208666666667
2365,12635.125
2366,8278.92
2367,10657.910333333331
2368,6349.782833333334
2369,5674.9383333333335
2370,9241.548833333332
2371,9451.495333333332
2372,6691.222727272727
2373,7071.724666666667
2374,9042.088833333333
2375,8971.055
2376,9158.405833333332
2377,7448.0846666666675
2378,8605.667166666666
2379,6269.504047619047
2380,7267.494166666666
2381,5499.030988095237
2382,7958.104880952382
2383,9129.125583333333
2384,9805.223333333333
2385,6804.921166666666
2386,6442.773666666667
2387,9567.465333333334
2388,4835.336833333334
2389,6682.8059047619045
2390,7539.165500000002
2391,6797.144119047618
2392,3558.9550000000004
2393,8042.670000000001
2394,8244.2675
2395,8989.25775
2396,7117.456452380953
2397,7147.711281746031
2398,6099.328333333334
2399,6286.124035714287
2400,7539.165500000002
2401,6108.1325000000015
2402,7220.550503968256
2403,6701.350000000001
2404,7006.434166666666
2405,6201.8625
2406,6784.043333333334
2407,10909.100333333332
2408,6221.2009761904765
2409,6683.716238095238
2410,7834.184333333334
2411,7271.5635476190455
2412,4204.700238095238
2413,6827.578833333333
2414,9864.819523809525
2415,8352.001325757577
2416,6357.199345238097
2417,8785.201
2418,6430.07613961039
2419,8578.709
2420,11001.605
2421,6940.3476666666675
2422,6605.046404761906
2423,6242.344166666666
2424,6743.048476190477
2425,10290.31
2426,7980.6759999999995
2427,7813.36
2428,9708.619666666666
2429,5496.289452380953
2430,6274.099523809524
2431,6272.502714285713
2432,8134.908833333333
2433,6067.442502164502
2434,16768.45
2435,7736.994547619048
2436,4654.7835
2437,5721.8758333333335
2438,5885.367166666667
2439,7617.829690476189
2440,7539.165500000002
2441,7899.634916666667
2442,4023.9485
2443,6272.502714285713
2444,5242.307238095239
2445,7910.021083333333
2446,8809.4035
2447,7581.467738095238
2448,10113.833333333332
2449,5074.545095238095
2450,5439.7315
2451,9728.803333333333
2452,7440.43
2453,6892.657615800863
2454,7727.989916666667
2455,9573.2165
2456,5983.887
2457,5661.636333333333
2458,4023.9485
2459,6580.571999999999
2460,8730.379833333334
2461,6191.603861111112
2462,6108.1325000000015
2463,7728.3409999999985
2464,5451.528654761904
2465,7038.739166666667
2466,7721.144499999999
2467,16712.565
2468,9696.989500000001
2469,7085.475333333332
2470,8050.603166666667
2471,6343.5395
2472,6182.503071428571
2473,6262.05988095238
2474,12552.236666666668
2475,5847.619893939393
2476,5939.615166666667
2477,5763.750642857141
2478,10033.518333333333
2479,5477.64
2480,8568.991666666669
2481,6571.724166666666
2482,10220.2575
2483,6282.3769999999995
2484,8594.739166666666
2485,4855.904702380953
2486,7463.945833333335
2487,8556.975642857144
2488,8916.015
2489,6117.642500000001
2490,9790.59
2491,6791.345
2492,7044.700000000001
2493,8870.099833333335
2494,3783.8016666666667
2495,6502.925833333333
2496,16845.38
2497,5446.681166666667
2498,7845.523666666667
2499,6357.199345238097
2500,6965.853880952382
2501,3881.3895
2502,12552.236666666668
2503,7231.767242424243
2504,5776.764666666668
2505,11237.569
2506,8739.693
2507,7958.104880952382
2508,7038.739166666667
2509,5547.255380952381
2510,10040.211666666668
2511,6535.093333333334
2512,7828.7439523809535
2513,6407.590869047617
2514,8123.906
2515,6682.8059047619045
2516,10502.989583333336
2517,3962.453333333334
2518,7414.098666666667
2519,9559.804666666665
2520,5955.988285714287
2521,10169.3505
2522,7440.43
2523,7148.464472222222
